subcategory,product_id,manufacturer,sku,product_name,category,brand,unit_of_measure,standard_cost,minimum_advertisable_price,list_price,weight_lbs,is_active,is_apex,margin_pct,map_headroom_pct,price_hierarchy_valid,has_apex_competitor
screws,APX-00110,apex,SKU-000110,Apex Industrial Screws 1/2-13 #21,fasteners,Apex Industrial,box_of_100,18.01,21.02,24.43,1.624,true,true,26.28,13.96,true,true
screws,APX-00113,apex,SKU-000113,Apex Industrial Screws 1/2-13 #24,fasteners,Apex Industrial,box_of_100,27.53,33.59,40.47,1.113,true,true,31.97,17,true,true
screws,APX-00117,apex,SKU-000117,Apex Industrial Screws 1/2-13 #28,fasteners,Apex Industrial,box_of_100,5.37,6.69,8.27,0.573,true,true,35.07,19.11,true,true
screws,APX-00147,apex,SKU-000147,Apex Industrial Screws M10 #58,fasteners,Apex Industrial,box_of_100,7.78,9.62,10.79,0.72,true,true,27.9,10.84,true,true
screws,APX-00159,apex,SKU-000159,Apex Industrial Screws 5/8-11 #70,fasteners,Apex Industrial,box_of_100,11.44,13.91,17.54,0.248,true,true,34.78,20.7,true,true
nuts_washers,APX-00178,apex,SKU-000178,Apex Industrial Nuts Washers 5/8-11 #3,fasteners,Apex Industrial,box_of_100,12.38,14.98,16.62,0.157,true,true,25.51,9.87,true,true
nuts_washers,APX-00191,apex,SKU-000191,Apex Industrial Nuts Washers M6 #16,fasteners,Apex Industrial,box_of_100,8.24,11.02,14.24,1.307,true,true,42.13,22.61,true,true
nuts_washers,APX-00194,apex,SKU-000194,Apex Industrial Nuts Washers M12 #19,fasteners,Apex Industrial,box_of_100,3.16,4.24,4.77,0.477,true,true,33.75,11.11,true,true
nuts_washers,APX-00200,apex,SKU-000200,Apex Industrial Nuts Washers 5/8-11 #25,fasteners,Apex Industrial,box_of_100,12.95,17.07,21.4,0.64,true,true,39.49,20.23,true,true
nuts_washers,APX-00206,apex,SKU-000206,Apex Industrial Nuts Washers 1/2-13 #31,fasteners,Apex Industrial,box_of_100,11.85,14.55,17.76,1.562,true,true,33.28,18.07,true,true
nuts_washers,APX-00237,apex,SKU-000237,Apex Industrial Nuts Washers 3/8-16 #62,fasteners,Apex Industrial,box_of_100,9.79,13.11,16.13,1.232,true,true,39.31,18.72,true,true
nuts_washers,APX-00239,apex,SKU-000239,Apex Industrial Nuts Washers M8 #64,fasteners,Apex Industrial,box_of_100,8.66,10.5,13.33,0.951,true,true,35.03,21.23,true,true
nuts_washers,APX-00241,apex,SKU-000241,Apex Industrial Nuts Washers M12 #66,fasteners,Apex Industrial,box_of_100,5.33,6.41,7.52,0.135,true,true,29.12,14.76,true,true
nuts_washers,APX-00249,apex,SKU-000249,Apex Industrial Nuts Washers M6 #74,fasteners,Apex Industrial,box_of_100,16.6,21.63,27.41,0.286,true,true,39.44,21.09,true,true
anchors,APX-00267,apex,SKU-000267,Apex Pro Anchors 3/8-16 #8,fasteners,Apex Pro,box_of_100,11.49,14.88,18.01,2.265,true,true,36.2,17.38,true,true
anchors,APX-00276,apex,SKU-000276,Apex Pro Anchors 5/8-11 #17,fasteners,Apex Pro,box_of_100,5.45,7.17,8.57,7.348,true,true,36.41,16.34,true,true
anchors,APX-00277,apex,SKU-000277,Apex Pro Anchors M6 #18,fasteners,Apex Pro,box_of_100,1.85,2.14,2.44,1.457,true,true,24.18,12.3,true,true
anchors,APX-00286,apex,SKU-000286,Apex Pro Anchors M12 #27,fasteners,Apex Pro,box_of_100,9.27,11.49,13.99,0.445,true,true,33.74,17.87,true,true
anchors,APX-00290,apex,SKU-000290,Apex Pro Anchors M6 #31,fasteners,Apex Pro,box_of_100,10.83,14.3,16.87,1.72,true,true,35.8,15.23,true,true
anchors,APX-00295,apex,SKU-000295,Apex Pro Anchors M6 #36,fasteners,Apex Pro,box_of_100,4.05,5.28,6.73,1.24,true,true,39.82,21.55,true,true
anchors,APX-00313,apex,SKU-000313,Apex Pro Anchors 1/2-13 #54,fasteners,Apex Pro,box_of_100,1.45,1.8,2.12,0.616,true,true,31.6,15.09,true,true
anchors,APX-00331,apex,SKU-000331,Apex Pro Anchors 1/4-20 #72,fasteners,Apex Pro,box_of_100,3.42,4.12,5.34,0.964,true,true,35.96,22.85,true,true
anchors,APX-00342,apex,SKU-000342,Apex Pro Anchors M12 #83,fasteners,Apex Pro,box_of_100,4.95,6.01,7.64,2.219,false,true,35.21,21.34,true,true
anchors,APX-00345,apex,SKU-000345,Apex Pro Anchors 5/8-11 #86,fasteners,Apex Pro,box_of_100,14.12,18.04,23.09,0.176,true,true,38.85,21.87,true,true
rivets,APX-00372,apex,SKU-000372,Apex Industrial Rivets M10 #24,fasteners,Apex Industrial,box_of_100,6.91,8.56,9.43,0.389,true,true,26.72,9.23,true,true
rivets,APX-00396,apex,SKU-000396,Apex Industrial Rivets 5/8-11 #48,fasteners,Apex Industrial,box_of_100,7.46,8.76,10.83,0.045,true,true,31.12,19.11,true,true
rivets,APX-00416,apex,SKU-000416,Apex Industrial Rivets M12 #68,fasteners,Apex Industrial,box_of_100,6.87,8.57,10.46,0.64,true,true,34.32,18.07,true,true
epoxy,APX-00423,apex,SKU-000423,Apex Prime Epoxy 1/2-13 #1,adhesives,Apex Prime,each,4.33,5.46,6.66,2.013,true,true,34.98,18.02,true,true
epoxy,APX-00433,apex,SKU-000433,Apex Prime Epoxy M6 #11,adhesives,Apex Prime,each,2.12,2.76,3.55,0.508,true,true,40.28,22.25,true,true
epoxy,APX-00460,apex,SKU-000460,Apex Prime Epoxy 5/8-11 #38,adhesives,Apex Prime,each,10.29,13.17,16.03,0.834,true,true,35.81,17.84,true,true
epoxy,APX-00462,apex,SKU-000462,Apex Prime Epoxy M10 #40,adhesives,Apex Prime,each,4.02,5.33,6.74,0.92,true,true,40.36,20.92,true,true
epoxy,APX-00463,apex,SKU-000463,Apex Prime Epoxy M10 #41,adhesives,Apex Prime,each,21.83,28.25,32.08,0.523,false,true,31.95,11.94,true,true
epoxy,APX-00474,apex,SKU-000474,Apex Prime Epoxy 3/8-16 #52,adhesives,Apex Prime,each,13.36,17.14,21.7,0.49,true,true,38.43,21.01,true,true
epoxy,APX-00487,apex,SKU-000487,Apex Prime Epoxy M8 #65,adhesives,Apex Prime,each,3.33,4.37,5.04,1.461,true,true,33.93,13.29,true,true
epoxy,APX-00502,apex,SKU-000502,Apex Prime Epoxy 5/8-11 #80,adhesives,Apex Prime,each,9.33,11.17,13.01,1.005,false,true,28.29,14.14,true,true
structural,APX-00504,apex,SKU-000504,Apex Pro Structural 1/4-20 #1,adhesives,Apex Pro,each,7.31,9.69,11.36,0.778,true,true,35.65,14.7,true,true
structural,APX-00524,apex,SKU-000524,Apex Pro Structural 3/8-16 #21,adhesives,Apex Pro,each,4.83,6.16,7.06,2.216,true,true,31.59,12.75,true,true
structural,APX-00526,apex,SKU-000526,Apex Pro Structural M6 #23,adhesives,Apex Pro,each,6.26,7.96,9.93,0.548,true,true,36.96,19.84,true,true
structural,APX-00541,apex,SKU-000541,Apex Pro Structural M12 #38,adhesives,Apex Pro,each,18.17,23.7,28.68,0.622,true,true,36.65,17.36,true,true
structural,APX-00551,apex,SKU-000551,Apex Pro Structural M12 #48,adhesives,Apex Pro,each,34.28,43.65,51.08,0.063,true,true,32.89,14.55,true,true
structural,APX-00573,apex,SKU-000573,Apex Pro Structural 5/8-11 #70,adhesives,Apex Pro,each,10.08,13.29,14.84,3.153,true,true,32.08,10.44,true,true
tape,APX-00602,apex,SKU-000602,Apex Prime Tape 1/4-20 #17,adhesives,Apex Prime,each,7.71,9.53,11.52,5.076,true,true,33.07,17.27,true,true
tape,APX-00615,apex,SKU-000615,Apex Prime Tape M10 #30,adhesives,Apex Prime,each,4.7,6.05,7.07,0.472,true,true,33.52,14.43,true,true
tape,APX-00628,apex,SKU-000628,Apex Prime Tape 5/8-11 #43,adhesives,Apex Prime,each,4.82,5.59,6.61,0.67,true,true,27.08,15.43,true,true
tape,APX-00629,apex,SKU-000629,Apex Prime Tape M10 #44,adhesives,Apex Prime,each,36.29,45.41,54.48,1.861,true,true,33.39,16.65,true,true
tape,APX-00631,apex,SKU-000631,Apex Prime Tape 1/2-13 #46,adhesives,Apex Prime,each,8.37,10.88,12.8,1.647,true,true,34.61,15,true,true
tape,APX-00651,apex,SKU-000651,Apex Prime Tape M6 #66,adhesives,Apex Prime,each,39.12,45.85,55.91,0.731,true,true,30.03,17.99,true,true
sealant,APX-00690,apex,SKU-000690,Apex Elite Sealant 1/4-20 #27,adhesives,Apex Elite,each,12.78,16.02,18.45,0.409,true,true,30.73,13.17,true,true
sealant,APX-00694,apex,SKU-000694,Apex Elite Sealant M10 #31,adhesives,Apex Elite,each,13.16,16.95,20.6,0.251,true,true,36.12,17.72,true,true
sealant,APX-00699,apex,SKU-000699,Apex Elite Sealant 1/2-13 #36,adhesives,Apex Elite,each,2.98,4.02,4.7,3.463,true,true,36.6,14.47,true,true
sealant,APX-00702,apex,SKU-000702,Apex Elite Sealant 5/8-11 #39,adhesives,Apex Elite,each,8.45,10.93,12.58,5.593,false,true,32.83,13.12,true,true
sealant,APX-00727,apex,SKU-000727,Apex Elite Sealant 1/4-20 #64,adhesives,Apex Elite,each,10.93,13.57,16.8,1.176,true,true,34.94,19.23,true,true
spray,APX-00736,apex,SKU-000736,Apex Elite Spray 5/8-11 #2,adhesives,Apex Elite,each,4.82,6.08,6.88,0.635,true,true,29.94,11.63,true,true
spray,APX-00758,apex,SKU-000758,Apex Elite Spray M6 #24,adhesives,Apex Elite,each,5.5,6.79,8.16,1.822,true,true,32.6,16.79,true,true
spray,APX-00791,apex,SKU-000791,Apex Elite Spray 1/4-20 #57,adhesives,Apex Elite,each,8.71,11.01,12.85,1.122,false,true,32.22,14.32,true,true
spray,APX-00817,apex,SKU-000817,Apex Elite Spray M12 #83,adhesives,Apex Elite,each,15.94,20.04,24.1,3.258,true,true,33.86,16.85,true,true
hex_bolts,APX-00005,apex,SKU-000005,Apex Pro Hex Bolts M6 #5,fasteners,Apex Pro,box_of_100,10.89,12.92,15.58,4.786,true,true,30.1,17.07,true,true
hex_bolts,APX-00022,apex,SKU-000022,Apex Pro Hex Bolts M10 #22,fasteners,Apex Pro,box_of_100,4.24,5.5,6.29,2.16,true,true,32.59,12.56,true,true
hex_bolts,APX-00045,apex,SKU-000045,Apex Pro Hex Bolts 3/8-16 #45,fasteners,Apex Pro,box_of_100,3.84,4.54,5,0.515,false,true,23.2,9.2,true,true
hex_bolts,APX-00061,apex,SKU-000061,Apex Pro Hex Bolts M10 #61,fasteners,Apex Pro,box_of_100,2.52,3.13,3.85,0.543,true,true,34.55,18.7,true,true
hex_bolts,APX-00063,apex,SKU-000063,Apex Pro Hex Bolts M10 #63,fasteners,Apex Pro,box_of_100,23.05,27.21,31.1,1.249,true,true,25.88,12.51,true,true
screws,APX-00108,apex,SKU-000108,Apex Industrial Screws 1/2-13 #19,fasteners,Apex Industrial,box_of_100,2.31,2.67,3.26,2.386,true,true,29.14,18.1,true,true
screws,APX-00167,apex,SKU-000167,Apex Industrial Screws M12 #78,fasteners,Apex Industrial,box_of_100,4.08,4.74,5.99,0.182,true,true,31.89,20.87,true,true
screws,APX-00168,apex,SKU-000168,Apex Industrial Screws 1/4-20 #79,fasteners,Apex Industrial,box_of_100,6.04,7.28,8.05,0.438,true,true,24.97,9.57,true,true
screws,APX-00170,apex,SKU-000170,Apex Industrial Screws M6 #81,fasteners,Apex Industrial,box_of_100,13.12,15.64,18.17,2.066,true,true,27.79,13.92,true,true
nuts_washers,APX-00187,apex,SKU-000187,Apex Industrial Nuts Washers 1/4-20 #12,fasteners,Apex Industrial,box_of_100,7.48,9.07,10.34,1.37,true,true,27.66,12.28,true,true
nuts_washers,APX-00219,apex,SKU-000219,Apex Industrial Nuts Washers M10 #44,fasteners,Apex Industrial,box_of_100,3.98,5.02,6.06,1.783,true,true,34.32,17.16,true,true
nuts_washers,APX-00221,apex,SKU-000221,Apex Industrial Nuts Washers M6 #46,fasteners,Apex Industrial,box_of_100,7.92,9.65,11.87,15.479,true,true,33.28,18.7,true,true
nuts_washers,APX-00222,apex,SKU-000222,Apex Industrial Nuts Washers 1/2-13 #47,fasteners,Apex Industrial,box_of_100,3.86,4.58,5.21,0.706,true,true,25.91,12.09,true,true
nuts_washers,APX-00226,apex,SKU-000226,Apex Industrial Nuts Washers 1/2-13 #51,fasteners,Apex Industrial,box_of_100,3.25,3.92,4.58,1.494,true,true,29.04,14.41,true,true
anchors,APX-00280,apex,SKU-000280,Apex Pro Anchors M8 #21,fasteners,Apex Pro,box_of_100,9.42,12.37,15.3,1.655,true,true,38.43,19.15,true,true
anchors,APX-00297,apex,SKU-000297,Apex Pro Anchors 1/4-20 #38,fasteners,Apex Pro,box_of_100,3.93,4.77,5.71,3.057,true,true,31.17,16.46,true,true
anchors,APX-00304,apex,SKU-000304,Apex Pro Anchors 5/8-11 #45,fasteners,Apex Pro,box_of_100,2.1,2.6,2.95,1.57,true,true,28.81,11.86,true,true
anchors,APX-00316,apex,SKU-000316,Apex Pro Anchors 3/8-16 #57,fasteners,Apex Pro,box_of_100,14.51,17.89,20.85,1.423,true,true,30.41,14.2,true,true
anchors,APX-00317,apex,SKU-000317,Apex Pro Anchors M12 #58,fasteners,Apex Pro,box_of_100,5.5,7.05,9.15,2.635,true,true,39.89,22.95,true,true
anchors,APX-00320,apex,SKU-000320,Apex Pro Anchors M6 #61,fasteners,Apex Pro,box_of_100,5.06,6.06,7.71,1.608,true,true,34.37,21.4,true,true
anchors,APX-00341,apex,SKU-000341,Apex Pro Anchors 5/8-11 #82,fasteners,Apex Pro,box_of_100,9.57,12.2,15.67,0.116,true,true,38.93,22.14,true,true
rivets,APX-00352,apex,SKU-000352,Apex Industrial Rivets 5/8-11 #4,fasteners,Apex Industrial,box_of_100,9.84,12.21,13.63,1.588,true,true,27.81,10.42,true,true
rivets,APX-00364,apex,SKU-000364,Apex Industrial Rivets 5/8-11 #16,fasteners,Apex Industrial,box_of_100,36.34,44.77,52.08,5.254,true,true,30.22,14.04,true,true
rivets,APX-00419,apex,SKU-000419,Apex Industrial Rivets 1/4-20 #71,fasteners,Apex Industrial,box_of_100,9.83,12.51,14.26,1.108,true,true,31.07,12.27,true,true
epoxy,APX-00446,apex,SKU-000446,Apex Prime Epoxy 1/4-20 #24,adhesives,Apex Prime,each,7.6,9.76,10.84,0.804,true,true,29.89,9.96,true,true
epoxy,APX-00467,apex,SKU-000467,Apex Prime Epoxy M6 #45,adhesives,Apex Prime,each,6.35,7.42,8.98,0.175,true,true,29.29,17.37,true,true
epoxy,APX-00470,apex,SKU-000470,Apex Prime Epoxy 1/4-20 #48,adhesives,Apex Prime,each,3.2,3.93,4.35,1.769,true,true,26.44,9.66,true,true
epoxy,APX-00476,apex,SKU-000476,Apex Prime Epoxy 5/8-11 #54,adhesives,Apex Prime,each,21.83,28.01,31.95,1.05,true,true,31.67,12.33,true,true
structural,APX-00521,apex,SKU-000521,Apex Pro Structural M6 #18,adhesives,Apex Pro,each,10.9,13.79,16.48,1.45,true,true,33.86,16.32,true,true
structural,APX-00528,apex,SKU-000528,Apex Pro Structural 5/8-11 #25,adhesives,Apex Pro,each,4.08,4.91,6.1,0.294,true,true,33.11,19.51,true,true
structural,APX-00530,apex,SKU-000530,Apex Pro Structural 3/8-16 #27,adhesives,Apex Pro,each,5.33,6.32,8.07,2.253,true,true,33.95,21.69,true,true
structural,APX-00550,apex,SKU-000550,Apex Pro Structural 3/8-16 #47,adhesives,Apex Pro,each,1.92,2.23,2.49,0.012,true,true,22.89,10.44,true,true
structural,APX-00574,apex,SKU-000574,Apex Pro Structural M8 #71,adhesives,Apex Pro,each,8.94,11.8,13.05,0.033,true,true,31.49,9.58,true,true
structural,APX-00575,apex,SKU-000575,Apex Pro Structural M10 #72,adhesives,Apex Pro,each,11.62,13.51,17.11,0.707,true,true,32.09,21.04,true,true
tape,APX-00608,apex,SKU-000608,Apex Prime Tape M8 #23,adhesives,Apex Prime,each,12.05,14.06,15.74,0.062,true,true,23.44,10.67,true,true
tape,APX-00616,apex,SKU-000616,Apex Prime Tape 1/4-20 #31,adhesives,Apex Prime,each,6.26,7.87,8.84,0.851,true,true,29.19,10.97,true,true
tape,APX-00619,apex,SKU-000619,Apex Prime Tape 3/8-16 #34,adhesives,Apex Prime,each,2.44,3.12,3.91,2.373,true,true,37.6,20.2,true,true
tape,APX-00633,apex,SKU-000633,Apex Prime Tape 3/8-16 #48,adhesives,Apex Prime,each,2.55,3.22,3.64,1.083,true,true,29.95,11.54,true,true
tape,APX-00646,apex,SKU-000646,Apex Prime Tape 1/4-20 #61,adhesives,Apex Prime,each,9.82,13.24,14.91,0.637,true,true,34.14,11.2,true,true
tape,APX-00648,apex,SKU-000648,Apex Prime Tape 1/4-20 #63,adhesives,Apex Prime,each,2.87,3.7,4.7,0.19,true,true,38.94,21.28,true,true
tape,APX-00663,apex,SKU-000663,Apex Prime Tape 3/8-16 #78,adhesives,Apex Prime,each,6.68,8.52,9.92,0.905,true,true,32.66,14.11,true,true
sealant,APX-00671,apex,SKU-000671,Apex Elite Sealant 1/4-20 #8,adhesives,Apex Elite,each,6.7,8.38,9.74,5.183,true,true,31.21,13.96,true,true
sealant,APX-00696,apex,SKU-000696,Apex Elite Sealant 1/4-20 #33,adhesives,Apex Elite,each,30.16,39.25,50.78,0.202,true,true,40.61,22.71,true,true
sealant,APX-00724,apex,SKU-000724,Apex Elite Sealant 3/8-16 #61,adhesives,Apex Elite,each,10.69,13.45,17.09,3.222,false,true,37.45,21.3,true,true
spray,APX-00753,apex,SKU-000753,Apex Elite Spray M8 #19,adhesives,Apex Elite,each,4.63,5.52,6.24,0.099,true,true,25.8,11.54,true,true
spray,APX-00815,apex,SKU-000815,Apex Elite Spray M10 #81,adhesives,Apex Elite,each,17.27,22.78,27.65,0.776,true,true,37.54,17.61,true,true
spray,APX-00818,apex,SKU-000818,Apex Elite Spray 5/8-11 #84,adhesives,Apex Elite,each,11.84,13.73,16.33,3.413,true,true,27.5,15.92,true,true
fall_protection,APX-00821,apex,SKU-000821,Apex Pro Fall Protection 1/2-13 #2,safety,Apex Pro,each,9.62,11.52,14.31,0.956,true,true,32.77,19.5,true,true
hex_bolts,APX-00014,apex,SKU-000014,Apex Pro Hex Bolts M8 #14,fasteners,Apex Pro,box_of_100,1.84,2.37,2.93,0.405,true,true,37.2,19.11,true,true
hex_bolts,APX-00016,apex,SKU-000016,Apex Pro Hex Bolts M6 #16,fasteners,Apex Pro,box_of_100,5.1,6.5,7.61,0.79,false,true,32.98,14.59,true,true
hex_bolts,APX-00027,apex,SKU-000027,Apex Pro Hex Bolts 1/2-13 #27,fasteners,Apex Pro,box_of_100,4.89,6.05,7.56,0.564,true,true,35.32,19.97,true,true
hex_bolts,APX-00030,apex,SKU-000030,Apex Pro Hex Bolts M12 #30,fasteners,Apex Pro,box_of_100,9.23,11.08,12.45,0.695,true,true,25.86,11,true,true
hex_bolts,APX-00040,apex,SKU-000040,Apex Pro Hex Bolts M6 #40,fasteners,Apex Pro,box_of_100,3.95,4.83,5.99,1.666,true,true,34.06,19.37,true,true
hex_bolts,APX-00047,apex,SKU-000047,Apex Pro Hex Bolts M6 #47,fasteners,Apex Pro,box_of_100,2.4,2.85,3.4,0.664,true,true,29.41,16.18,true,true
hex_bolts,APX-00049,apex,SKU-000049,Apex Pro Hex Bolts M8 #49,fasteners,Apex Pro,box_of_100,7.38,9.39,10.85,6.991,true,true,31.98,13.46,true,true
hex_bolts,APX-00054,apex,SKU-000054,Apex Pro Hex Bolts M10 #54,fasteners,Apex Pro,box_of_100,4.05,4.75,5.3,0.746,true,true,23.58,10.38,true,true
hex_bolts,APX-00076,apex,SKU-000076,Apex Pro Hex Bolts 3/8-16 #76,fasteners,Apex Pro,box_of_100,5.15,6.89,8.17,0.511,true,true,36.96,15.67,true,true
hex_bolts,APX-00079,apex,SKU-000079,Apex Pro Hex Bolts M12 #79,fasteners,Apex Pro,box_of_100,8.73,11.32,14.06,3.552,true,true,37.91,19.49,true,true
screws,APX-00096,apex,SKU-000096,Apex Industrial Screws M10 #7,fasteners,Apex Industrial,box_of_100,9.7,12.25,15.73,0.305,true,true,38.33,22.12,true,true
screws,APX-00103,apex,SKU-000103,Apex Industrial Screws 5/8-11 #14,fasteners,Apex Industrial,box_of_100,10.41,13.36,14.79,1.378,true,true,29.61,9.67,true,true
screws,APX-00130,apex,SKU-000130,Apex Industrial Screws M8 #41,fasteners,Apex Industrial,box_of_100,7.78,10.39,13.14,0.708,false,true,40.79,20.93,true,true
screws,APX-00132,apex,SKU-000132,Apex Industrial Screws 1/4-20 #43,fasteners,Apex Industrial,box_of_100,1.21,1.46,1.66,0.278,true,true,27.11,12.05,true,true
screws,APX-00141,apex,SKU-000141,Apex Industrial Screws M8 #52,fasteners,Apex Industrial,box_of_100,7.15,9.45,11.55,1.138,true,true,38.1,18.18,true,true
screws,APX-00143,apex,SKU-000143,Apex Industrial Screws M10 #54,fasteners,Apex Industrial,box_of_100,7.44,9.52,11.84,0.376,true,true,37.16,19.59,true,true
screws,APX-00149,apex,SKU-000149,Apex Industrial Screws 5/8-11 #60,fasteners,Apex Industrial,box_of_100,13.16,15.73,19.17,1.267,true,true,31.35,17.94,true,true
nuts_washers,APX-00184,apex,SKU-000184,Apex Industrial Nuts Washers M8 #9,fasteners,Apex Industrial,box_of_100,4.4,5.86,7.12,0.675,false,true,38.2,17.7,true,true
nuts_washers,APX-00190,apex,SKU-000190,Apex Industrial Nuts Washers M10 #15,fasteners,Apex Industrial,box_of_100,3.2,3.72,4.68,0.531,true,true,31.62,20.51,true,true
nuts_washers,APX-00198,apex,SKU-000198,Apex Industrial Nuts Washers M12 #23,fasteners,Apex Industrial,box_of_100,7.67,10.26,12.92,0.904,true,true,40.63,20.59,true,true
nuts_washers,APX-00217,apex,SKU-000217,Apex Industrial Nuts Washers M6 #42,fasteners,Apex Industrial,box_of_100,7.02,8.63,10.02,0.774,true,true,29.94,13.87,true,true
nuts_washers,APX-00228,apex,SKU-000228,Apex Industrial Nuts Washers M8 #53,fasteners,Apex Industrial,box_of_100,9.57,11.39,12.65,0.375,true,true,24.35,9.96,true,true
nuts_washers,APX-00234,apex,SKU-000234,Apex Industrial Nuts Washers 1/2-13 #59,fasteners,Apex Industrial,box_of_100,6.08,7.19,8.79,1.485,true,true,30.83,18.2,true,true
nuts_washers,APX-00243,apex,SKU-000243,Apex Industrial Nuts Washers M10 #68,fasteners,Apex Industrial,box_of_100,5.13,6.3,7.94,0.37,true,true,35.39,20.65,true,true
nuts_washers,APX-00254,apex,SKU-000254,Apex Industrial Nuts Washers M8 #79,fasteners,Apex Industrial,box_of_100,2.15,2.61,3.12,1.886,true,true,31.09,16.35,true,true
nuts_washers,APX-00257,apex,SKU-000257,Apex Industrial Nuts Washers M8 #82,fasteners,Apex Industrial,box_of_100,7.95,9.17,11.01,0.236,true,true,27.79,16.71,true,true
anchors,APX-00263,apex,SKU-000263,Apex Pro Anchors 3/8-16 #4,fasteners,Apex Pro,box_of_100,6.5,8.07,10.43,0.438,false,true,37.68,22.63,true,true
anchors,APX-00268,apex,SKU-000268,Apex Pro Anchors M8 #9,fasteners,Apex Pro,box_of_100,6.2,7.28,9.3,6.362,true,true,33.33,21.72,true,true
anchors,APX-00274,apex,SKU-000274,Apex Pro Anchors M8 #15,fasteners,Apex Pro,box_of_100,9.77,11.74,15.21,3.986,true,true,35.77,22.81,true,true
anchors,APX-00294,apex,SKU-000294,Apex Pro Anchors M8 #35,fasteners,Apex Pro,box_of_100,12.34,14.51,16.32,0.428,true,true,24.39,11.09,true,true
anchors,APX-00327,apex,SKU-000327,Apex Pro Anchors M10 #68,fasteners,Apex Pro,box_of_100,9.48,12.37,15.71,3.178,true,true,39.66,21.26,true,true
anchors,APX-00330,apex,SKU-000330,Apex Pro Anchors 3/8-16 #71,fasteners,Apex Pro,box_of_100,10,12.23,13.57,2.266,true,true,26.31,9.87,true,true
anchors,APX-00332,apex,SKU-000332,Apex Pro Anchors 3/8-16 #73,fasteners,Apex Pro,box_of_100,8.01,9.32,11.53,4.057,true,true,30.53,19.17,true,true
anchors,APX-00333,apex,SKU-000333,Apex Pro Anchors 1/4-20 #74,fasteners,Apex Pro,box_of_100,4,5.22,6.5,1.501,true,true,38.46,19.69,true,true
rivets,APX-00381,apex,SKU-000381,Apex Industrial Rivets M8 #33,fasteners,Apex Industrial,box_of_100,11.71,14.43,17.03,0.446,true,true,31.24,15.27,true,true
rivets,APX-00382,apex,SKU-000382,Apex Industrial Rivets 1/4-20 #34,fasteners,Apex Industrial,box_of_100,10.39,13.84,16.87,0.558,true,true,38.41,17.96,true,true
rivets,APX-00410,apex,SKU-000410,Apex Industrial Rivets M6 #62,fasteners,Apex Industrial,box_of_100,12.59,15.25,17.79,0.407,true,true,29.23,14.28,true,true
epoxy,APX-00432,apex,SKU-000432,Apex Prime Epoxy M6 #10,adhesives,Apex Prime,each,2.34,2.77,3.21,0.61,true,true,27.1,13.71,true,true
epoxy,APX-00448,apex,SKU-000448,Apex Prime Epoxy M8 #26,adhesives,Apex Prime,each,5.04,6.68,8.65,3.452,true,true,41.73,22.77,true,true
epoxy,APX-00451,apex,SKU-000451,Apex Prime Epoxy M12 #29,adhesives,Apex Prime,each,4.11,4.93,6.37,1.356,true,true,35.48,22.61,true,true
epoxy,APX-00481,apex,SKU-000481,Apex Prime Epoxy 1/4-20 #59,adhesives,Apex Prime,each,3.67,4.41,5.49,5.526,true,true,33.15,19.67,true,true
epoxy,APX-00492,apex,SKU-000492,Apex Prime Epoxy 1/4-20 #70,adhesives,Apex Prime,each,13.07,17.2,19.62,0.838,true,true,33.38,12.33,true,true
structural,APX-00512,apex,SKU-000512,Apex Pro Structural M12 #9,adhesives,Apex Pro,each,1.98,2.54,3.03,0.298,true,true,34.65,16.17,true,true
